time/fps,rollout/ep_rew_mean_U_0,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean_B_1,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_rew_mean_B_0,time/total_timesteps,rollout/ep_rew_mean_U_1,train/approx_kl,rollout/bias_estimate,train/value_loss_B_0,train/value_loss_U_1,train/explained_variance_B_0,train/loss,train/policy_gradient_loss_U_0,rollout/benefit_1,train/entropy_loss,train/learning_rate,train/value_loss_U_0,train/value_loss,rollout/benefit_0,train/clip_range,train/explained_variance_U_0,train/policy_gradient_loss_B_0,train/policy_gradient_loss_U_1,train/policy_gradient_loss_B_1,train/explained_variance_B_1,train/explained_variance_U_1,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/value_loss_B_1
228,477.91,2000.0,72,464.69,373.02,1258,553.13,288000,333.16,0.000803798,0.15526038,4.9090691089630125,2.1880355421512845,0.018550753593444824,8.803366661071777,0.0005261494268086694,0.70597386,-0.12214322323127398,1e-05,3.9257197126509653,6.941966962435889,0.86123425,0.2,0.017940878868103027,6.31817372604495e-05,-0.00012303864997294215,-0.0005783534985745237,0.01756817102432251,0.03929191827774048,0.0006696428571428571,-0.00029568629975001965,710,-0.005790591239929199,3.667376885338435
228,479.07,2000.0,73,464.7,375.11,1276,553.58,292000,333.33,0.0004800712,0.16652471,5.138525405005804,2.347316361892791,0.028983712196350098,28.689985275268555,-0.00034578819093959674,0.7140684,-0.11680397689342499,1e-05,4.099494968141828,6.884035191460261,0.8805931,0.2,0.03424692153930664,0.00024567608913731955,-0.00032822080621761936,-6.8692256149555e-05,0.026100993156433105,0.04430735111236572,0.0010912698412698413,-0.0002380177223434051,720,0.002194643020629883,3.982822022930024
228,480.66,2000.0,74,464.16,376.45,1293,554.07,296000,332.58,0.0002233347,0.15568101,5.02749791542689,2.1607887895334335,0.027934014797210693,3.9878289699554443,-0.0002745718022601472,0.71904,-0.11616843760841422,1e-05,4.297520103341057,6.82270844588204,0.874721,0.2,0.03698450326919556,-0.00017546612237180983,-0.0005300590384101111,-7.527126442818415e-07,0.015174150466918945,0.025096356868743896,0.00047123015873015874,-0.0002110899743875341,730,0.004507184028625488,3.6677830801123665
228,481.55,2000.0,75,464.28,378.41,1311,554.14,300000,332.69,0.00066695403,0.20143151,4.9216331383538625,1.8168418450014931,0.02557849884033203,6.41500186920166,-0.0006289963144809008,0.6880581,-0.12606656308921557,1e-05,4.130277935474638,5.905081254716904,0.8894896,0.2,0.03212672472000122,-5.039190282187765e-05,-0.0006070091677386136,0.0005608881941981732,0.024995625019073486,0.041536033153533936,0.0014136904761904762,-0.0003764431716667281,740,0.008072912693023682,3.4255268703377437
228,482.48,2000.0,76,465.53,381.82,1329,554.42,304000,333.57,0.00014964284,0.15483755,4.6920102776043,1.9501229142385816,0.015841007232666016,5.082361698150635,-0.0003632739585425172,0.71323544,-0.11820112555509522,1e-05,3.7338289200313506,5.431098919066172,0.868073,0.2,0.01985388994216919,-0.00021116797117486831,-0.00017223806963080453,-6.9344889313455615e-06,0.024428606033325195,0.045034050941467285,9.92063492063492e-05,-0.0003116650359025077,750,0.0032972097396850586,3.2939573071305714
228,482.3,2000.0,77,466.31,382.68,1346,554.04,308000,333.73,0.0007058351,0.17052126,4.820012272918035,2.25887624224027,0.0250663161277771,16.48400115966797,5.8472602229033195e-05,0.7110635,-0.11716083544823859,1e-05,3.940522309806612,6.605898624374753,0.88158476,0.2,0.03141450881958008,-0.0003033203154151875,0.00027268217906119334,-0.0007567925785209925,0.02066713571548462,0.0391538143157959,0.0019345238095238096,-0.0005204756943775075,760,0.008178114891052246,3.9283182560451446
228,482.73,2000.0,78,466.07,384.58,1364,554.43,312000,333.27,2.7685071e-05,0.19369704,4.672309916360038,2.286041838687564,0.01732569932937622,32.8591194152832,-0.00024963605868083143,0.6918099,-0.12098219358022251,1e-05,3.8557380025348964,6.019675550385127,0.8855069,0.2,0.02428603172302246,-0.000160672980183292,-0.00018759194451073807,-2.45369349916776e-05,0.026113927364349365,0.047013700008392334,0.0,-7.946438170851223e-05,770,0.005208015441894531,3.3536704343462747
228,483.87,2000.0,79,467.06,387.89,1381,555.81,316000,333.47,0.000623697,0.16943645,4.843693991123684,2.112701314214676,0.020108520984649658,6.588904857635498,-0.00024650297977680727,0.7206557,-0.11151699517217893,1e-05,4.001024795335437,6.806031920417907,0.89009213,0.2,0.028760850429534912,-0.0006458183085279806,0.0007390553094742317,-0.0005026074259408883,0.030999720096588135,0.04679948091506958,0.004910714285714286,-0.0007300497232271093,780,0.0056307315826416016,3.662246042395395
228,483.85,2000.0,80,467.1,388.62,1399,555.71,320000,333.05,0.0004085554,0.15218788,5.051467563235571,2.314802411435142,0.024985969066619873,7.094888687133789,-8.14489946360626e-05,0.706733,-0.11592299453322849,1e-05,4.1339016330620595,6.478285814845373,0.8589209,0.2,0.02908426523208618,-0.0001800393412214896,-0.0001492269706749727,-6.893068803326478e-05,0.0351904034614563,0.05394178628921509,0.0008928571428571428,-0.0008318654719799284,790,0.0037567615509033203,3.8078904712010946
228,483.16,2000.0,81,467.87,388.56,1416,555.34,324000,332.63,0.0007892152,0.17546552,4.730020002334837,2.0840732663396806,0.021815955638885498,6.468005180358887,8.662316342076612e-05,0.721939,-0.10038082607918315,1e-05,3.88798437591583,5.74351293700082,0.89740455,0.2,0.026337385177612305,-0.00041364203872425214,0.00058652410534994,-7.914670314344149e-05,0.014402449131011963,0.028380513191223145,0.005357142857142857,-0.000880989067936464,800,0.0049402713775634766,3.4889750625405993
228,484.36,2000.0,82,467.15,389.98,1434,556.71,328000,331.46,6.445558e-05,0.19906121,4.545441462312426,2.153037508517977,0.01775515079498291,5.361171245574951,-9.866185959369417e-05,0.68832433,-0.11586929036984368,1e-05,3.624429917997784,5.819086145976233,0.88738555,0.2,0.025098741054534912,-8.515685737606078e-05,0.00010663336438555566,2.277203584237704e-05,0.029144346714019775,0.04578810930252075,0.0,-3.852475922377337e-05,810,0.002830684185028076,3.978685130864855
228,484.36,2000.0,83,467.63,390.96,1451,557.02,332000,331.12,0.00050502474,0.19400012,5.168241496502407,1.9899213830629985,0.026746094226837158,6.990271091461182,-0.0006770515178758946,0.68797004,-0.09988197017874982,1e-05,4.315232147110833,6.586422516807677,0.88197017,0.2,0.03372007608413696,-0.00027971330084024915,-0.0008395458372043712,-0.00015943783098861338,0.02208179235458374,0.04212874174118042,0.0021081349206349205,-0.0004326993629099831,820,0.008426308631896973,3.532098687073541
228,484.22,2000.0,84,467.95,390.75,1469,557.33,336000,329.91,0.00014121416,0.19323069,5.227975921025352,2.1799161131419833,0.031166136264801025,21.925994873046875,-0.0002809834829162038,0.665969,-0.1032904607376882,1e-05,4.29824574012605,6.0325625184982545,0.8591997,0.2,0.03858649730682373,-2.1464893564818397e-05,-3.842143120155448e-05,-8.440612194438775e-05,0.027829349040985107,0.0554618239402771,0.0005456349206349206,-0.00027072787477028747,830,0.008929133415222168,3.852618914085721
228,483.9,2000.0,85,467.92,390.33,1487,557.6,340000,328.58,0.0006346219,0.222996,5.065135432046557,1.8050661355730087,0.023105263710021973,5.219604015350342,0.00028095894404465244,0.66015613,-0.10792672909677975,1e-05,4.104767202384888,5.815039539715601,0.8831521,0.2,0.02946484088897705,-0.0003527299345781406,-0.00010081841758201047,-0.0002798540643342431,0.016902506351470947,0.029073059558868408,0.0038938492063492064,-0.0008026669674094707,840,-0.0020046234130859375,3.4760538047268277
228,483.25,2000.0,86,469.06,390.75,1504,557.5,344000,328.22,0.00020833766,0.18966955,5.149030536697024,1.9080988182908012,0.020061075687408447,6.767969131469727,-0.00047856851273940667,0.6788955,-0.0936837356182791,1e-05,4.007774961278552,5.960159098534357,0.868565,0.2,0.02447289228439331,-8.801789289074285e-05,-0.00012629082101205038,0.00017435501462646893,0.02836519479751587,0.043580472469329834,0.00034722222222222224,-0.00023415577376172656,850,0.002683877944946289,3.9093663680174995
228,483.01,2000.0,87,468.86,390.86,1522,557.64,348000,327.43,0.0006150101,0.23261058,4.582537330521477,2.092165371917543,0.023974180221557617,6.926416397094727,0.00041495639505603955,0.6515635,-0.08513641969433852,1e-05,3.8232970918927873,5.696769908496312,0.8841741,0.2,0.03319895267486572,-0.0003088104146872721,0.00022744303938770105,-0.00017468069369594257,0.029571175575256348,0.04723697900772095,0.0033978174603174604,-0.0006596698004397608,860,0.005494058132171631,3.926213704593598
228,481.9,2000.0,88,469.44,389.87,1539,557.04,352000,326.6,0.00019307759,0.20054907,4.817577933697473,2.293711614987207,0.02058345079421997,13.141040802001953,-4.2696332647686915e-05,0.64681095,-0.08953694657437385,1e-05,3.7096892566907975,6.39012966345227,0.84736,0.2,0.027461767196655273,-7.070799816458945e-05,-0.0006177321069001678,-0.0001371959653047342,0.02584737539291382,0.04311227798461914,0.0006696428571428571,-0.00021544287483843546,870,0.010864675045013428,4.08978153050892
228,481.99,2000.0,89,470.28,391.38,1557,557.68,356000,326.56,4.4094486e-05,0.20312631,4.774179186139788,1.809646555734059,0.014802932739257812,4.027796745300293,-0.00015081330276434384,0.6522205,-0.09597332623624612,1e-05,3.809572880608695,6.315835347629728,0.8553468,0.2,0.02510613203048706,-8.841913104766891e-05,1.5847824720872773e-05,-3.588043803733493e-05,0.016620337963104248,0.03474092483520508,0.0,-2.8977928210109e-05,880,-0.0015625953674316406,3.493812627735592
228,482.42,2000.0,90,470.02,391.75,1574,558.7,360000,324.63,8.0246835e-05,0.19005495,5.292099274907794,1.9505896765088278,0.02225881814956665,7.446195602416992,-0.00011537119871862824,0.67646044,-0.09427240131984628,1e-05,4.106564472308235,5.7912155571438015,0.8665154,0.2,0.03355926275253296,-0.00010377772536779207,-0.00011414754027057261,0.00013808037952653,0.02794283628463745,0.04695689678192139,0.0,-6.021874409819406e-05,890,0.0035689473152160645,3.7492094668131024
228,482.02,2000.0,91,469.74,390.37,1592,558.84,364000,322.85,0.00012487905,0.13367325,4.7191814004428805,1.977372348781616,0.03304946422576904,6.014540195465088,0.00025804007041548927,0.692675,-0.1023415224537963,1e-05,3.786510338764342,5.787476391262478,0.82634825,0.2,0.03674989938735962,9.325099554622458e-05,-0.00010806782141564384,-8.373018575920945e-05,0.017356812953948975,0.04113423824310303,0.0,-7.262505176994536e-05,900,0.010291874408721924,3.785047702467631
228,480.15,2000.0,92,469.91,388.08,1609,557.79,368000,321.32,0.0005042751,0.21293384,4.90736290065069,1.9450152224964565,0.026386737823486328,4.197001934051514,-1.3625739319693474e-05,0.6527226,-0.08980276916353476,1e-05,3.830378018295954,5.339283710055881,0.86565644,0.2,0.035367369651794434,-0.0004456958201314722,0.0007316546662459298,0.00012590460819266144,0.014836430549621582,0.031944096088409424,0.0025049603174603177,-0.0004807462150763188,910,-0.0005350112915039062,3.6302889379244
228,480.34,2000.0,93,469.91,388.42,1627,558.06,372000,319.74,0.00018932423,0.19784558,4.889519587963346,2.1484493968032656,0.023155570030212402,8.772784233093262,0.00011413124803867605,0.6574106,-0.08237318634277298,1e-05,3.762083443951985,6.269014797513447,0.8552562,0.2,0.0318603515625,-0.00013234007748819533,-0.00010850832147139406,-0.0002871121885994124,0.030748724937438965,0.05060684680938721,0.0011160714285714285,-0.00047079058556211373,920,0.0027725696563720703,3.655317915432037
228,479.3,2000.0,94,470.02,387.57,1644,557.53,376000,318.58,8.5310225e-05,0.19261616,4.82797207756648,1.8477680437148563,0.02589595317840576,34.27375793457031,-0.00031195871960667393,0.6467425,-0.07912516819815787,1e-05,3.9169094719584026,6.017615376578437,0.8393587,0.2,0.04168909788131714,-0.00015627726587274718,-0.00022632404792285156,-9.332042527458971e-05,0.017459571361541748,0.04606539011001587,0.0008432539682539683,-0.0003216077048804552,930,0.009356915950775146,3.584699949953291
228,479.36,2000.0,95,470.75,388.7,1661,557.99,380000,317.66,0.00015115758,0.21342552,4.6352825705967255,1.9100014351663135,0.01826000213623047,5.808531284332275,-0.00019304678509277957,0.6438619,-0.07503175304995643,1e-05,3.676289101914754,6.294546254854354,0.8572874,0.2,0.023643791675567627,-0.00010845347765892271,0.00014374514834748374,8.73969609124793e-05,0.021678686141967773,0.04343754053115845,9.92063492063492e-05,-0.00026492659032108294,940,2.8431415557861328e-05,3.950102836745126
228,479.03,2000.0,96,471.41,388.68,1679,558.28,384000,316.88,0.000283739,0.19882423,4.857099637909541,2.0156887448023237,0.020082294940948486,4.556701183319092,0.0002669211861396593,0.6632383,-0.06929930690380316,1e-05,3.601905742713383,5.564822060721261,0.8620625,0.2,0.028988897800445557,-1.1210175349362313e-05,3.319938800164631e-05,6.0813335169638905e-05,0.03069859743118286,0.054982125759124756,0.0,-0.00021881707722232457,950,0.004230320453643799,3.5254978749487136
228,479.15,2000.0,97,470.8,387.92,1696,558.94,388000,315.05,0.00019905595,0.22402412,5.415587229577322,1.9271565514897544,0.0212249755859375,7.600610256195068,2.857079611174644e-06,0.6305917,-0.061442671396902626,1e-05,4.323530553636097,7.082517745759752,0.8546158,0.2,0.027493953704833984,-0.00028667075204707326,0.00010065697724857028,4.253347315603778e-05,0.019406437873840332,0.043382108211517334,0.0,-0.00021075354667291754,960,0.0018353462219238281,3.404051439724271
228,479.11,2000.0,98,470.93,388.16,1714,559.37,392000,313.85,2.9802839e-05,0.2072841,4.689910568320562,1.8131403513370998,0.014247119426727295,5.345157146453857,-6.7620892964658285e-06,0.6446807,-0.06651401426938791,1e-05,3.8140351429818167,5.979900750281319,0.8519648,0.2,0.026551425457000732,-5.3871102217170925e-05,5.1515593770004455e-05,-4.950336195410244e-05,0.020622670650482178,0.04470968246459961,9.92063492063492e-05,-7.039024716331845e-05,970,0.005529642105102539,3.7692303207185534
228,478.66,2000.0,99,471.06,387.42,1731,559.48,396000,312.56,4.6599584e-05,0.2315237,5.27627144143695,1.6838127467367383,0.03042846918106079,5.177628993988037,-0.00034420771657356195,0.6286414,-0.07372109562395111,1e-05,3.976289892007434,5.987834657941546,0.8601651,0.2,0.04476618766784668,-0.0002453060791132942,-0.00011135125163173865,-1.4843776940353333e-05,0.016954898834228516,0.04865759611129761,0.0,-0.0002030535601079464,980,0.006998419761657715,3.3248192399267165
228,478.03,2000.0,100,471.41,387.2,1749,559.53,400000,311.53,9.982768e-05,0.21547395,4.838333882888159,1.940319770479959,0.021272897720336914,4.2765350341796875,8.378773484201658e-05,0.60567355,-0.06630957750455728,1e-05,3.6613324664887927,5.746404485475449,0.8211475,0.2,0.02698880434036255,2.668207393042625e-05,0.0001398200945307811,-0.00017589503263552037,0.02396911382675171,0.03756839036941528,0.0,-0.0001223885542934849,990,-0.0019307136535644531,4.190027846987285
228,477.96,2000.0,101,471.4,387.21,1766,559.95,404000,310.93,0.00034450195,0.22821105,4.877462639884343,1.8357705343337285,0.01935875415802002,8.222341537475586,-0.0007857059453806233,0.62304467,-0.07794775972881961,1e-05,3.6118483936029766,5.697724164856805,0.8512557,0.2,0.028861820697784424,-0.0002760512754321098,-0.0004552534707481899,-0.0002785523082055743,0.020884990692138672,0.04676938056945801,0.0014384920634920636,-0.0003337619567496909,1000,0.0017049908638000488,3.4631387004776606
228,477.71,2000.0,102,471.53,386.61,1784,560.58,408000,309.22,0.00013264194,0.19864565,4.96502769220443,1.7892337201133608,0.03170377016067505,32.74165725708008,-1.7899106301012493e-05,0.62493056,-0.06456632703424446,1e-05,3.8136576325174363,5.812370001702082,0.8235762,0.2,0.04076790809631348,-0.00022484518454543183,0.00021706122594575088,5.439132274616333e-06,0.014835059642791748,0.036985158920288086,0.0,-6.140810585329457e-05,1010,0.004390418529510498,3.5765223797351595
228,478.04,2000.0,103,472.11,387.83,1801,561.19,412000,308.96,0.0003027307,0.16869146,5.110601692161863,1.7075076373796614,0.01990032196044922,8.439654350280762,0.00045567314539636885,0.6537582,-0.0694785053649592,1e-05,3.5823897555706994,5.61977000198667,0.8224497,0.2,0.03047257661819458,5.187457353467979e-05,0.00036777606795704553,1.1767464734259106e-05,0.015462815761566162,0.046638667583465576,0.0002728174603174603,-0.00016306093376543786,1020,0.004394829273223877,3.5097458072124965
228,477.82,2000.0,104,472.69,388.47,1819,561.56,416000,307.95,0.00013102092,0.19287956,5.2093445331331285,1.995562710270049,0.026692569255828857,12.004453659057617,-0.0003719537563267208,0.6200086,-0.06134510532258049,1e-05,4.0622689143059745,6.36415068232824,0.81288815,0.2,0.04053473472595215,-0.0001881555210621584,-0.00031782454323200953,-0.00012503365601693826,0.02051079273223877,0.04247641563415527,0.0001240079365079365,-0.00016728957656711812,1030,0.0027129650115966797,3.75316946288896
228,477.81,2000.0,105,472.27,387.51,1836,561.91,420000,306.76,3.3085027e-05,0.20117402,5.456605143395681,1.99560550157986,0.023631572723388672,23.09894561767578,-7.896946876176767e-05,0.6246623,-0.06802228050572531,1e-05,4.175698422628736,6.6979880121019155,0.8258363,0.2,0.03486061096191406,-7.748450078661479e-05,-9.076726874188772e-05,-1.4229478787571664e-05,0.021502971649169922,0.04821479320526123,0.0,-4.046200700695552e-05,1040,0.0099259614944458,3.9202616470200673
228,477.9,2000.0,106,471.9,388.65,1853,562.73,424000,306.72,4.8817947e-05,0.2232458,5.2038382736463396,2.128696878561898,0.02117973566055298,5.6250200271606445,-7.599119156125992e-06,0.61636907,-0.06513079775586014,1e-05,3.9485939029663326,7.078593840674748,0.83961487,0.2,0.03277045488357544,-8.057146407072506e-05,6.865787630279859e-06,-7.713846566658172e-05,0.018898963928222656,0.05098181962966919,0.0,-7.894194633182553e-05,1050,0.006770610809326172,3.857976220808332
228,477.7,2000.0,107,472.53,389.82,1871,562.92,428000,306.44,0.00012042776,0.20886612,4.470340948445457,1.8969877285616739,0.015794813632965088,5.374539852142334,-0.000286463081895832,0.6415386,-0.06326311887611473,1e-05,3.4174705025695618,5.689569312428671,0.85040474,0.2,0.029837191104888916,-0.00023541241359438688,-0.0002688878326721135,-0.00019879810482500092,0.02174919843673706,0.04509329795837402,0.00014880952380952382,-0.0003187168286078506,1060,0.008656799793243408,3.58043663066531
228,477.33,2000.0,108,473.54,390.59,1888,563.08,432000,306.43,0.00033929662,0.21278012,4.864430962479304,1.8868352303429254,0.02185535430908203,4.8144097328186035,0.00031774924728014166,0.6195361,-0.0659546950861575,1e-05,3.5635351038168346,5.261387900322203,0.8323162,0.2,0.034274280071258545,-3.681404087396841e-05,0.0003925962299699821,0.00015439222019816203,0.02173900604248047,0.05492961406707764,0.0029017857142857144,-0.0004636321652917162,1070,0.006450951099395752,3.6105454423124828
228,476.45,2000.0,109,473.96,389.65,1906,562.9,436000,305.69,0.00025461,0.22739512,5.013792851993016,2.1118875689922816,0.0170058012008667,3.4412171840667725,-0.00023416453410708715,0.59171027,-0.06490756481412857,1e-05,3.704649967144406,6.4600346576599845,0.8191054,0.2,0.025436580181121826,-7.140301389708405e-05,-0.00031748579016753606,-0.00011183155611866996,0.02891361713409424,0.04470008611679077,0.001736111111111111,-0.00021951436582538816,1080,0.004909336566925049,3.91182321943934
